CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
3061351,11/13/2013 06:51:00 PM,,06/26/2015 04:37:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 3RD ST and BANCROFT AVE,10,Bayview,"(37.7262374663015, -122.393902651026)",Open311,
3053388,11/11/2013 09:22:00 PM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DERBY ST and TAYLOR ST,3,Lower Nob Hill,"(37.7872199273204, -122.411572383748)",Voice In,
3041121,11/07/2013 11:33:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"3806 19TH ST, SAN FRANCISCO, CA, 94114",8,Dolores Heights,"(37.759775424307, -122.428501150214)",Voice In,
3040481,11/07/2013 06:19:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,"1401 3RD ST, SAN FRANCISCO, CA, 94107",6,Mission Bay,"(37.770608891049, -122.389357270474)",Open311,
3040444,11/07/2013 06:11:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of 3RD ST and MISSION ROCK ST,6,Mission Bay,"(37.7729307401408, -122.389716577705)",Open311,
3036821,11/06/2013 09:14:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of CABRILLO ST and PARK PRESIDIO BLVD,1,Inner Richmond,"(37.7750034055907, -122.471904934576)",Open311,
3036750,11/06/2013 08:36:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DON CHEE WAY and THE EMBARCADERO,3,Financial District,"(37.7942298438146, -122.393263603248)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/527b18af4dd0e8e6ebbbb686/photo_20131106_203527.jpg
3036748,11/06/2013 08:35:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DON CHEE WAY and THE EMBARCADERO,3,Financial District,"(37.7942298438146, -122.393263603248)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/527b18794dd0e8e6ebbbb67a/photo_20131106_203414.jpg
3036742,11/06/2013 08:33:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DON CHEE WAY and STEUART ST,3,Financial District,"(37.7937725101079, -122.393860826447)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/527b17fa4dd0e8e6ebbbb65d/photo_20131106_203204.jpg
3036734,11/06/2013 08:31:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DON CHEE WAY and STEUART ST,3,Financial District,"(37.7937725101079, -122.393860826447)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/527b177a4dd0e8e6ebbbb644/photo_20131106_202943.jpg
3036470,11/06/2013 06:43:00 PM,,06/29/2015 10:52:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of 3RD ST and HUDSON AVE,10,Bayview,"(37.7403173037502, -122.388754708899)",Voice In,
3035043,11/06/2013 02:11:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of SUNSET BLVD and VICENTE ST,4,Parkside,"(37.7384963937479, -122.494181522945)",Voice In,
3030884,11/05/2013 02:59:00 PM,,06/29/2015 10:52:00 AM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Wooden Pole,"631 HEAD ST, SAN FRANCISCO, CA, 94132",11,Ingleside,"(37.718516162189, -122.464567327207)",Voice In,
3027904,11/04/2013 08:51:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"433 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.790871430941, -122.40568292681)",Voice In,
3027895,11/04/2013 08:49:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"614 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.792815287041, -122.405709724489)",Voice In,
3027891,11/04/2013 08:48:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"645 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.792989845849, -122.406367410457)",Voice In,
3027874,11/04/2013 08:43:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"712 GRANT AVE, SAN FRANCISCO, CA, 94108",3,,"(37.793630826, -122.405979499)",Voice In,
3027841,11/04/2013 08:31:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"924 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.795585631074, -122.40644738848)",Voice In,
3027826,11/04/2013 08:27:00 PM,,07/27/2015 05:06:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"960 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.795888299365, -122.406492258637)",Voice In,
3027255,11/04/2013 05:09:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of COLLINGWOOD ST and MARKET ST,8,Castro,"(37.7621376247544, -122.436241954257)",Voice In,
3026604,11/04/2013 03:29:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"397 MULLEN AVE, SAN FRANCISCO, CA, 94110",9,Peralta Heights,"(37.746197698404, -122.409822487979)",Web Self Service,
3024024,11/04/2013 09:40:00 AM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1789 EUCALYPTUS DR, SAN FRANCISCO, CA, 94132",7,,"(37.730528311, -122.490766371)",Voice In,
3022590,11/03/2013 07:27:00 PM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of FOLSOM ST and FREMONT ST,6,South of Market,"(37.7879961830534, -122.393597213355)",Voice In,
3022317,11/03/2013 05:17:00 PM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of BRANNAN ST and THE EMBARCADERO,6,South Beach,"(37.7847729597113, -122.388185950572)",Voice In,
3022310,11/03/2013 05:14:00 PM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of BRANNAN ST and THE EMBARCADERO,6,South Beach,"(37.7847729597113, -122.388185950572)",Voice In,
3014269,11/01/2013 09:36:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"1991 ALEMANY BLVD, SAN FRANCISCO, CA, 94112",11,Cayuga,"(37.720344399893, -122.439208709476)",Open311,
3013710,11/01/2013 07:52:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 8TH ST and GROVE ST,6,Civic Center,"(37.7787192939328, -122.414741067879)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5273c0294dd0e8e6ebbb9675/report.jpg
3013630,11/01/2013 07:28:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 3RD ST and FOLSOM ST,6,South of Market,"(37.7837848463638, -122.398930289358)",Voice In,
3010223,10/31/2013 10:34:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of FILBERT ST and MONTGOMERY ST,3,Telegraph Hill,"(37.801960702, -122.404607776)",Voice In,
3005446,10/30/2013 09:59:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of HYDE ST and MCALLISTER ST,6,Civic Center,"(37.7807190524428, -122.415315573689)",Web Self Service,
3004553,10/30/2013 06:36:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"280 BAY SHORE BLVD, SAN FRANCISCO, CA, 94110",9,Produce Market,"(37.743472220363, -122.405204923916)",Open311,
3004401,10/30/2013 12:17:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of PIERCE ST and POST ST,5,Lower Pacific Heights,"(37.7847361625084, -122.436368406431)",Voice In,
3002990,10/29/2013 04:05:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of MISSION ST and ROLPH ST,11,Crocker Amazon,"(37.7157534782096, -122.441554347689)",Voice In,
2999939,10/29/2013 08:19:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of 9TH AVE and LINCOLN WAY,5,Inner Sunset,"(37.76592452175, -122.466442338313)",Web Self Service,
2999577,10/29/2013 06:34:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of GOUGH ST and PAGE ST,5,Civic Center,"(37.7740849248907, -122.422406988228)",Voice In,
2995595,10/28/2013 10:12:00 AM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"80 ESCONDIDO AVE, SAN FRANCISCO, CA, 94132",4,,"(37.734909466, -122.490636429)",Voice In,
2993209,10/27/2013 03:23:00 PM,,06/29/2015 10:52:00 AM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of FULTON ST and GOUGH ST,5,Western Addition,"(37.7787474760594, -122.423354127978)",Voice In,
2987367,10/25/2013 02:19:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of JACKSON ST and WEBSTER ST,2,Pacific Heights,"(37.7926800129487, -122.432917432577)",Voice In,
2980239,10/23/2013 09:23:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,"304 HOLLADAY AVE, SAN FRANCISCO, CA, 94110",9,,"(37.744980769, -122.405814307)",Voice In,
2976091,10/22/2013 08:41:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of 14TH ST and BUENA VISTA TER,8,Buena Vista,"(37.7671584318083, -122.43819953643)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/526745534dd02bdd153bde81/1382499543141.jpg
2976078,10/22/2013 08:35:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"198 ORSI CIR, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.727253581507, -122.397046241927)",Web Self Service,
2976068,10/22/2013 08:32:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"125 ORSI CIR, SAN FRANCISCO, CA, 94124",10,,"(37.728042848, -122.397686577)",Web Self Service,
2973179,10/22/2013 10:40:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 19TH AVE and RANDOLPH ST,11,Merced Heights,"(37.7142816210113, -122.469798253021)",Voice In,
2972155,10/22/2013 07:44:00 AM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of BRAZIL AVE and LA GRANDE AVE,11,Excelsior,"(37.7202325362025, -122.425479297236)",Web Self Service,
2960367,10/18/2013 12:44:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of GOLDEN GATE AVE and TAYLOR ST,6,Tenderloin,"(37.7822305956242, -122.41029213588)",Voice In,
2957831,10/17/2013 08:47:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"347 MAPLE ST, SAN FRANCISCO, CA, 94118",2,Presidio Heights,"(37.787102642525, -122.455282011953)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5260af624dd02bdd153bccf0/report.jpg
2957653,10/17/2013 07:40:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of LANE ST and PALOU AVE,10,Bayview,"(37.7329189375927, -122.389034984793)",Open311,
2957384,10/17/2013 06:07:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of BEALE ST and HARRISON ST,6,Rincon Hill,"(37.7874551164624, -122.391179585987)",Voice In,
2955412,10/17/2013 12:22:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of BROADWAY and COLUMBUS AVE,3,Chinatown,"(37.7978644632031, -122.406668016869)",Voice In,
2955129,10/17/2013 11:37:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of BROADWAY and COLUMBUS AVE,3,Chinatown,"(37.7978644632031, -122.406668016869)",Voice In,
2954855,10/17/2013 10:53:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of POST ST and VAN NESS AVE,3,,"(37.7866190038603, -122.421570219625)",Voice In,
2954709,10/17/2013 10:30:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of FILBERT ST and MONTGOMERY ST,3,Telegraph Hill,"(37.801960702, -122.404607776)",Voice In,
2953454,10/17/2013 06:55:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of EDDY ST and VAN NESS AVE,6,Tenderloin,"(37.7828941046848, -122.420816932422)",Voice In,
2953108,10/16/2013 09:20:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of GROVE ST and VAN NESS AVE,5,Civic Center,"(37.7782510976041, -122.419883209787)",Voice In,
2952850,10/16/2013 07:17:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of FRANKLIN ST and REDWOOD ST,5,Civic Center,"(37.7803549241073, -122.421992695783)",Open311,
2950897,10/16/2013 12:53:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Metal Pole,"30 GROVE ST, SAN FRANCISCO, CA, 94102",6,Civic Center,"(37.77916161386, -122.41580940728)",Open311,
2950674,10/16/2013 12:01:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of CHESTNUT ST and TAYLOR ST,3,Russian Hill,"(37.8035422437384, -122.414876832914)",Voice In,
2950440,10/16/2013 11:28:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of MARKET ST and VAN NESS AVE,6,South of Market,"(37.7751471409965, -122.419255494655)",Web Self Service,
2950116,10/16/2013 10:44:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of POST ST and VAN NESS AVE,3,,"(37.7866190038603, -122.421570219625)",Voice In,
2949487,10/16/2013 09:00:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,"275 BRANNAN ST, SAN FRANCISCO, CA, 94107",6,South Beach,"(37.782081203775, -122.391240498066)",Open311,
2946818,10/15/2013 02:04:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of LANE ST and PALOU AVE,10,Bayview,"(37.7329189375927, -122.389034984793)",Voice In,
2946406,10/15/2013 12:49:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of OCEAN AVE and PHELAN AVE,7,Ingleside,"(37.7230803166757, -122.452331546842)",Voice In,
2944240,10/14/2013 11:00:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of ELLIS ST and VAN NESS AVE,5,Tenderloin,"(37.7838241096672, -122.421008503605)",Voice In,
2944237,10/14/2013 10:58:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of GEARY ST and VAN NESS AVE,5,Cathedral Hill,"(37.7856857374927, -122.421393432849)",Voice In,
2940115,10/13/2013 10:20:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of HAYES ST and VAN NESS AVE,5,Civic Center,"(37.7772999080878, -122.419693542124)",Voice In,
2938019,10/13/2013 01:13:00 AM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of TURK ST and VAN NESS AVE,5,Cathedral Hill,"(37.7819608703767, -122.420638088249)",Voice In,
2935365,10/11/2013 09:05:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of MCALLISTER ST and VAN NESS AVE,5,Civic Center,"(37.7800746171772, -122.42024702316)",Voice In,
2935292,10/11/2013 08:31:00 PM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of ARLINGTON ST and HIGHLAND AVE,8,Fairmount,"(37.7377536680836, -122.425510262228)",Voice In,
2935222,10/11/2013 08:02:00 PM,,07/27/2015 04:27:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of DIVISADERO ST and EDDY ST,5,,"(37.7805885619837, -122.438926930121)",Voice In,
2932003,10/11/2013 08:12:00 AM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of 3RD ST and MISSION ROCK ST,6,Mission Bay,"(37.7729307401408, -122.389716577705)",Open311,
2930427,10/10/2013 03:32:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,"755 TERRY A FRANCOIS BLVD, SAN FRANCISCO, CA, 94107",10,Mission Bay,"(37.766266327925, -122.386239454524)",Open311,
2929495,10/10/2013 12:15:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of CASHMERE ST and DUKES CT,10,Bayview,"(37.7367197853354, -122.386569962485)",Voice In,
2921759,10/08/2013 02:31:00 PM,,07/27/2015 05:07:00 PM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"79 COLLINGWOOD ST, SAN FRANCISCO, CA, 94114",8,Castro,"(37.761181758187, -122.436007088068)",Voice In,http://api.citysourced.com/reportimage.ashx?reportid=89143&imagesize=
